, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.88,1,0.0,0.18,0.0,0.0,1.37,0.98,0.0,0.43,1.52,3.06,0.0,0.15,0.35,0.0,0.0,0.0,0.0
1,0,0.07,0.88,1,0.0,0.07,0.0,0.0,1.64,1.56,0.0,0.41,1.48,2.96,0.0,0.05,0.28,0.0,0.27,0.08,0.0
2,0,0.14,0.98,1,0.0,0.01,0.0,0.0,1.96,1.89,0.0,1.07,1.9,2.25,0.0,0.21,0.67,0.0,0.31,0.08,0.01
3,0,0.21,0.88,1,0.0,0.0,0.0,0.0,2.18,2.12,0.0,1.18,1.9,1.12,0.0,0.21,0.67,0.0,0.82,0.08,0.16
4,0,0.28,0.88,1,0.0,0.0,0.0,0.0,2.24,2.46,0.0,1.45,1.92,0.61,0.0,0.21,0.5,0.0,1.05,0.07,0.55
5,0,0.35,0.93,1,0.0,0.0,0.0,0.0,1.81,2.35,0.01,0.93,1.13,0.56,0.0,0.37,0.0,0.0,1.0,0.43,0.67
6,0,0.42,0.93,1,0.15,0.0,0.09,0.0,1.39,2.3,0.01,0.77,0.84,0.53,0.0,1.03,0.0,0.45,0.49,1.31,0.52
7,0,0.49,0.82,1,0.15,0.0,0.09,0.23,1.12,2.02,0.01,0.31,0.37,0.88,0.32,2.46,0.4,1.23,0.0,1.87,0.13
8,0,0.56,0.03,0,0.15,0.0,0.09,0.23,0.79,1.47,0.0,0.02,0.24,0.62,0.32,2.1,0.4,1.23,0.0,1.51,0.0
9,0,0.63,0.03,0,0.24,0.0,0.0,0.23,1.0,1.59,0.25,0.24,0.41,0.62,0.35,1.9,0.4,0.87,0.08,0.92,0.0
10,0,0.7,0.82,1,0.51,0.0,0.26,0.0,1.28,1.37,0.43,0.6,0.62,0.1,0.31,0.89,0.33,0.09,1.13,0.83,0.0
11,0,0.77,0.88,1,0.51,0.0,0.69,0.0,2.11,1.99,0.64,0.98,1.02,0.44,0.48,1.33,0.64,0.09,2.23,1.17,0.19
12,0,0.84,0.93,1,0.61,0.0,1.11,0.0,2.15,2.11,0.56,0.85,0.82,0.44,0.45,1.0,0.64,0.0,2.88,1.37,0.19
13,0,0.91,0.88,1,0.41,0.0,0.9,0.0,1.64,2.23,0.39,0.56,0.64,0.34,0.35,0.66,0.31,0.0,2.43,1.14,0.19
14,0,0.98,0.88,1,0.41,0.0,0.61,0.0,1.08,2.11,0.18,0.59,0.57,0.13,0.38,0.33,0.0,0.0,2.06,1.19,0.0
15,0,1.05,0.88,1,0.08,0.0,0.28,0.0,0.79,1.66,0.0,0.85,1.07,0.2,0.86,0.55,0.0,0.21,2.08,1.03,0.0
16,0,1.12,0.88,1,0.34,0.18,0.65,0.0,0.97,1.37,0.0,1.45,1.61,0.79,0.9,1.1,0.0,0.21,2.2,0.71,0.34
17,0,1.19,0.93,1,0.73,0.71,1.05,0.09,1.0,1.23,0.0,1.47,1.99,1.83,0.7,2.6,0.0,1.07,1.7,1.21,0.34
18,0,1.26,0.88,1,0.86,0.71,1.38,0.29,0.88,1.01,0.0,1.38,2.05,2.29,0.22,3.2,0.0,0.93,0.96,0.89,0.49
19,0,1.33,0.88,1,0.38,0.0,1.22,0.6,0.49,0.86,0.0,0.87,2.05,1.58,0.0,2.89,0.0,0.22,0.0,0.0,0.47
