, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.65,0.19,0.87,0.43,0.0,0.1,0.0,0.07,0.23,0.5
1,0,0.032,0.98,1,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.67,0.23,0.98,0.26,0.02,0.03,0.0,0.05,0.15,0.55
2,0,0.064,0.98,1,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.71,0.28,1.0,0.24,0.06,0.0,0.0,0.05,0.12,0.6
3,0,0.09699999999999999,0.98,1,0.28,0.0,0.0,0.0,0.0,0.56,0.0,0.7,0.42,0.89,0.4,0.08,0.0,0.0,0.09,0.19,0.99
4,0,0.129,0.93,1,0.53,0.0,0.0,0.0,0.0,0.25,0.0,0.69,0.53,0.85,0.58,0.1,0.0,0.0,0.19,0.31,1.39
5,0,0.161,0.93,1,0.77,0.0,0.0,0.0,0.0,0.05,0.0,0.7,0.66,0.88,0.6,0.12,0.0,0.0,0.3,0.32,1.86
6,0,0.193,0.93,1,0.58,0.0,0.0,0.0,0.0,0.51,0.0,0.59,0.65,0.93,0.46,0.2,0.0,0.0,0.23,0.2,1.63
7,0,0.225,0.98,1,0.42,0.0,0.0,0.0,0.0,1.01,0.0,0.5,0.63,0.92,0.36,0.21,0.0,0.0,0.13,0.07,1.45
8,0,0.257,0.98,1,0.18,0.0,0.0,0.0,0.0,1.41,0.0,0.28,0.59,1.01,0.23,0.22,0.0,0.0,0.0,0.11,0.92
9,0,0.29,0.98,1,0.12,0.0,0.01,0.0,0.0,1.31,0.0,0.19,0.61,1.14,0.13,0.18,0.0,0.0,0.0,0.23,0.7
10,0,0.322,0.98,1,0.11,0.0,0.03,0.04,0.0,1.08,0.0,0.12,0.64,1.19,0.0,0.22,0.0,0.0,0.0,0.26,0.4
11,0,0.354,0.98,1,0.18,0.0,0.04,0.04,0.0,0.87,0.02,0.1,0.58,1.03,0.0,0.17,0.0,0.0,0.01,0.17,0.28
12,0,0.386,0.98,1,0.21,0.0,0.03,0.04,0.0,0.76,0.04,0.1,0.53,0.94,0.02,0.11,0.01,0.0,0.01,0.04,0.14
13,0,0.418,0.98,1,0.14,0.0,0.01,0.0,0.0,0.86,0.05,0.05,0.5,0.95,0.02,0.04,0.01,0.0,0.01,0.02,0.05
