, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.93,1,1.07,0.61,0.27,0.09,0.0,0.0,0.0,0.54,0.27,0.77,0.61,2.11,0.21,0.0,0.27,2.15,0.0
1,0,0.025,0.93,1,1.1,0.4,0.45,0.03,0.0,0.0,0.0,0.83,0.41,0.79,0.53,2.24,0.56,0.0,0.26,2.26,0.4
2,0,0.05,0.93,1,1.06,0.28,0.57,0.1,0.0,0.0,0.0,0.9,0.41,0.76,0.45,2.11,0.76,0.0,0.38,1.95,0.55
3,0,0.076,0.93,1,1.12,0.52,0.61,0.14,0.0,0.0,0.0,0.94,0.46,0.63,0.52,1.9,0.79,0.0,0.62,1.61,0.48
4,0,0.10099999999999999,0.93,1,1.31,0.64,0.64,0.18,0.0,0.0,0.0,0.9,0.39,0.61,0.94,1.87,0.47,0.0,0.55,1.3,0.35
5,0,0.126,0.93,1,1.52,0.62,0.6,0.08,0.0,0.0,0.0,0.81,0.4,0.54,1.17,2.09,0.28,0.0,0.53,1.4,0.31
6,0,0.151,0.93,1,1.56,0.35,0.54,0.14,0.0,0.0,0.0,0.68,0.27,0.5,1.13,2.27,0.16,0.0,0.39,1.55,0.18
7,0,0.17600000000000002,0.93,1,1.58,0.19,0.4,0.1,0.0,0.0,0.0,0.52,0.18,0.4,1.09,2.35,0.13,0.0,0.37,1.65,0.1
8,0,0.201,0.93,1,1.61,0.16,0.42,0.21,0.0,0.0,0.0,0.51,0.15,0.39,1.07,2.33,0.1,0.0,0.28,1.83,0.0
9,0,0.22699999999999998,0.93,1,1.64,0.13,0.39,0.2,0.0,0.0,0.0,0.52,0.18,0.42,1.05,2.25,0.14,0.0,0.32,2.01,0.0
10,0,0.252,0.93,1,1.43,0.04,0.44,0.2,0.0,0.0,0.0,0.49,0.13,0.27,0.92,2.09,0.11,0.0,0.35,2.05,0.02
11,0,0.27699999999999997,0.93,1,0.98,0.0,0.42,0.09,0.0,0.0,0.0,0.51,0.06,0.13,0.75,2.03,0.21,0.0,0.4,2.13,0.02
12,0,0.302,0.93,1,0.41,0.0,0.51,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.42,2.02,0.23,0.0,0.44,2.32,0.02
13,0,0.327,0.98,1,0.12,0.0,0.48,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.21,2.21,0.26,0.0,0.4,2.43,0.0
14,0,0.35200000000000004,0.98,1,0.03,0.0,0.3,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.05,2.2,0.12,0.0,0.49,2.27,0.01
15,0,0.37799999999999995,0.98,1,0.03,0.0,0.09,0.0,0.0,0.18,0.0,0.16,0.0,0.0,0.17,1.99,0.05,0.0,0.47,1.73,0.01
16,0,0.40299999999999997,0.98,1,0.03,0.0,0.0,0.0,0.0,0.22,0.0,0.05,0.0,0.0,0.12,1.47,0.0,0.0,0.38,1.35,0.01
17,0,0.428,0.98,1,0.03,0.0,0.0,0.0,0.0,0.22,0.0,0.19,0.0,0.0,0.12,0.92,0.0,0.0,0.15,0.85,0.0
18,0,0.45299999999999996,0.98,1,0.03,0.0,0.0,0.0,0.0,0.13,0.0,0.46,0.03,0.0,0.0,0.56,0.0,0.0,0.0,0.66,0.03
19,0,0.478,0.98,1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.71,0.1,0.0,0.0,0.39,0.0,0.0,0.0,0.59,0.03
20,0,0.503,0.98,1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.78,0.23,0.0,0.0,0.27,0.0,0.0,0.0,0.51,0.07
21,0,0.529,0.98,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.35,0.0,0.0,0.13,0.0,0.0,0.0,0.44,0.04
22,0,0.5539999999999999,0.98,1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.45,0.0,0.0,0.08,0.0,0.0,0.0,0.19,0.04
23,0,0.579,0.98,1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.55,0.0,0.0,0.08,0.0,0.0,0.03,0.16,0.0
