, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.98,1,0.0,0.0,1.86,0.03,1.71,3.03,0.0,2.17,1.81,1.26,2.18,1.86,0.0,0.98,0.0,0.0,0.0
1,0,0.07,0.98,1,0.0,0.0,1.96,0.01,2.11,2.75,0.15,1.9,2.09,1.11,1.14,1.26,0.0,0.57,0.09,0.0,0.02
2,0,0.14,0.93,1,0.0,0.0,2.09,0.0,2.45,2.64,0.15,2.07,2.25,1.07,0.41,0.64,0.0,0.24,0.24,0.03,0.26
3,0,0.21,0.93,1,0.21,0.0,1.37,0.0,2.35,1.67,0.0,2.19,2.2,0.8,0.13,0.59,0.37,0.07,0.24,0.03,0.26
4,0,0.28,0.82,1,0.34,0.08,0.9,0.0,2.13,1.68,0.0,2.52,2.12,0.65,0.13,0.7,0.37,0.0,0.14,0.03,0.51
5,0,0.35,0.88,1,0.34,0.08,0.5,0.0,2.15,1.31,0.26,2.32,2.05,0.62,0.35,0.79,0.43,0.0,0.0,0.21,0.28
6,0,0.42,0.93,1,0.13,0.08,0.91,0.0,2.19,1.99,0.26,2.44,2.25,0.98,1.0,0.78,0.18,0.0,0.0,0.48,0.28
7,0,0.49,0.88,1,0.26,0.0,1.46,0.0,2.22,1.82,0.26,2.42,2.43,1.31,1.35,0.95,0.18,0.0,0.48,0.78,0.0
8,0,0.56,0.88,1,0.26,0.0,1.71,0.0,2.03,1.67,0.0,2.3,2.47,1.23,1.13,1.06,0.12,0.0,0.57,1.01,0.0
9,0,0.63,0.93,1,0.66,0.2,1.83,0.0,1.83,1.08,0.0,2.18,2.34,1.17,0.48,0.97,0.16,0.0,1.0,1.26,0.0
10,0,0.7,0.88,1,0.63,0.41,1.93,0.0,1.67,1.19,0.0,1.82,2.04,0.98,0.37,0.96,0.2,0.01,0.9,1.55,0.0
11,0,0.77,0.88,1,0.63,0.41,1.9,0.0,1.75,1.47,0.28,1.83,1.95,0.93,0.37,0.97,0.53,0.09,0.94,1.52,0.0
12,0,0.84,0.93,1,0.26,0.21,1.69,0.0,1.76,1.19,0.28,1.62,1.87,0.79,0.29,0.81,0.37,0.09,0.58,1.27,0.07
13,0,0.91,0.88,1,0.03,0.0,1.3,0.08,2.11,0.85,0.28,1.87,2.13,0.87,0.04,0.45,0.34,0.08,0.74,0.67,0.1
14,0,0.98,0.88,1,0.03,0.0,0.96,0.08,2.09,0.83,0.01,1.81,2.16,1.08,0.04,0.4,0.19,0.0,0.82,0.43,0.2
15,0,1.05,0.93,1,0.0,0.0,1.18,0.35,1.99,1.0,0.04,1.66,2.2,1.36,0.0,0.27,0.19,0.39,0.87,0.52,0.13
16,0,1.12,0.88,1,0.16,0.26,1.26,0.36,1.72,0.97,0.04,1.43,2.07,1.39,0.0,0.58,0.19,0.63,0.56,0.52,0.1
17,0,1.19,0.88,1,0.16,0.26,1.3,0.36,1.59,0.72,0.03,1.63,2.14,1.46,0.0,0.42,0.0,0.63,0.64,0.55,0.06
18,0,1.26,0.88,1,0.16,0.26,1.19,0.09,1.85,0.85,0.07,2.09,2.19,1.22,0.0,0.42,0.0,0.24,0.95,0.43,0.06
19,0,1.33,0.88,1,0.14,0.28,1.41,0.0,1.54,1.04,0.07,1.72,1.66,1.1,0.0,0.0,0.0,0.0,0.72,0.77,0.06
20,0,1.4,0.88,1,0.19,0.28,1.51,0.0,1.46,1.22,0.07,1.55,1.55,0.76,0.0,0.0,0.0,0.0,0.98,0.96,0.28
21,0,1.47,0.93,1,0.16,0.0,1.07,0.0,1.76,1.71,0.0,1.69,1.89,0.44,0.0,0.0,0.0,0.0,1.64,1.18,0.83
