, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.98,1,0.0,0.0,0.0,0.0,1.14,2.01,0.0,1.65,1.83,0.29,0.94,0.81,0.0,0.2,0.0,0.16,0.0
1,0,0.04,0.93,1,0.0,0.0,0.0,0.0,0.98,1.82,0.0,1.38,1.67,0.51,0.45,0.58,0.0,0.07,0.13,0.11,0.0
2,0,0.08,0.98,1,0.02,0.05,0.0,0.0,0.94,1.74,0.0,1.2,1.56,0.54,0.27,0.5,0.0,0.0,0.25,0.06,0.06
3,0,0.12,0.98,1,0.02,0.05,0.0,0.0,0.99,1.79,0.0,1.06,1.5,0.5,0.27,0.43,0.0,0.0,0.34,0.08,0.06
4,0,0.16,0.98,1,0.03,0.05,0.0,0.0,1.06,1.76,0.01,1.0,1.51,0.53,0.24,0.3,0.0,0.0,0.21,0.04,0.06
5,0,0.19899999999999998,0.98,1,0.01,0.0,0.0,0.0,1.13,1.76,0.04,1.12,1.55,0.48,0.16,0.19,0.0,0.0,0.17,0.04,0.0
6,0,0.239,0.98,1,0.01,0.0,0.0,0.0,1.14,1.59,0.09,1.25,1.55,0.55,0.12,0.11,0.0,0.0,0.15,0.02,0.0
7,0,0.27899999999999997,0.98,1,0.0,0.0,0.0,0.0,1.16,1.63,0.08,1.24,1.54,0.51,0.19,0.08,0.0,0.0,0.23,0.0,0.0
8,0,0.319,0.98,1,0.0,0.0,0.0,0.0,1.12,1.55,0.05,1.11,1.51,0.55,0.14,0.0,0.0,0.0,0.27,0.0,0.09
9,0,0.359,0.98,1,0.0,0.0,0.0,0.0,1.13,1.76,0.01,1.08,1.51,0.51,0.14,0.05,0.0,0.0,0.29,0.0,0.15
10,0,0.39899999999999997,0.98,1,0.0,0.0,0.0,0.0,1.18,1.84,0.01,1.15,1.56,0.46,0.0,0.05,0.0,0.02,0.4,0.05,0.19
11,0,0.439,0.98,1,0.0,0.0,0.03,0.0,1.28,1.93,0.01,1.16,1.61,0.62,0.0,0.05,0.0,0.02,0.33,0.05,0.1
12,0,0.479,0.98,1,0.0,0.0,0.06,0.05,1.35,1.92,0.0,1.09,1.58,0.55,0.0,0.05,0.0,0.07,0.38,0.24,0.04
13,0,0.519,0.98,1,0.03,0.0,0.06,0.18,1.26,1.89,0.0,0.97,1.5,0.52,0.02,0.11,0.0,0.07,0.37,0.2,0.02
14,0,0.5589999999999999,0.98,1,0.08,0.08,0.03,0.22,1.24,2.0,0.0,0.97,1.45,0.53,0.02,0.24,0.02,0.07,0.33,0.33,0.06
15,0,0.598,0.98,1,0.08,0.14,0.04,0.17,1.17,2.1,0.0,0.93,1.45,0.62,0.06,0.3,0.16,0.05,0.21,0.24,0.08
16,0,0.638,0.98,1,0.06,0.16,0.15,0.13,1.17,2.16,0.0,1.09,1.51,0.81,0.04,0.42,0.2,0.06,0.15,0.34,0.06
17,0,0.6779999999999999,0.98,1,0.12,0.14,0.3,0.09,1.1,2.07,0.0,1.17,1.49,1.0,0.04,0.4,0.44,0.08,0.15,0.43,0.06
18,0,0.718,0.98,1,0.23,0.08,0.44,0.09,1.13,2.04,0.0,1.54,1.53,1.24,0.0,0.45,0.57,0.04,0.12,0.48,0.04
19,0,0.758,0.98,1,0.26,0.06,0.51,0.0,1.18,2.0,0.0,1.66,1.53,1.41,0.0,0.3,0.79,0.02,0.0,0.6,0.04
20,0,0.7979999999999999,0.98,1,0.23,0.0,0.53,0.0,1.22,1.92,0.0,1.75,1.54,1.41,0.0,0.36,0.85,0.05,0.0,0.58,0.0
21,0,0.838,0.98,1,0.22,0.0,0.55,0.0,1.2,1.86,0.0,1.62,1.55,1.48,0.0,0.31,0.95,0.05,0.0,0.66,0.0
22,0,0.878,0.98,1,0.29,0.0,0.59,0.0,1.17,1.97,0.0,1.62,1.57,1.56,0.0,0.37,1.1,0.0,0.0,0.7,0.0
