, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.98,1,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.54,0.02,0.0,0.6,1.69,0.0,0.06,1.33,1.32,0.0
1,0,0.009000000000000001,0.98,1,0.09,0.43,0.49,0.0,0.0,0.0,0.0,0.66,0.03,0.0,0.7,1.74,0.12,0.02,1.36,1.37,0.88
2,0,0.019,0.98,1,0.13,0.71,0.4,0.0,0.0,0.0,0.0,0.62,0.02,0.0,0.74,1.85,0.2,0.0,1.46,1.46,1.58
3,0,0.027999999999999997,0.93,1,0.13,0.61,0.39,0.0,0.0,0.0,0.0,0.54,0.02,0.0,0.65,1.94,0.17,0.0,1.56,1.61,1.93
4,0,0.037000000000000005,0.98,1,0.06,0.4,0.48,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.63,2.09,0.1,0.0,1.65,1.73,1.77
5,0,0.046,0.98,1,0.01,0.13,0.58,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.53,2.08,0.01,0.0,1.74,1.81,1.45
6,0,0.055999999999999994,0.98,1,0.02,0.05,0.73,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.54,2.06,0.15,0.0,1.91,1.96,1.02
7,0,0.065,0.98,1,0.14,0.03,0.79,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.47,2.07,0.2,0.0,2.21,2.13,0.92
8,0,0.07400000000000001,0.98,1,0.29,0.06,0.91,0.0,0.0,0.0,0.02,0.93,0.0,0.0,0.54,2.19,0.29,0.0,2.44,2.33,0.74
9,0,0.084,0.98,1,0.29,0.17,0.86,0.0,0.0,0.0,0.02,1.09,0.0,0.0,0.62,2.44,0.22,0.0,2.58,2.35,1.1
10,0,0.09300000000000001,0.93,1,0.21,0.28,0.83,0.0,0.0,0.0,0.03,1.2,0.04,0.0,0.7,2.46,0.25,0.0,2.62,2.42,1.48
11,0,0.102,0.93,1,0.07,0.31,0.65,0.0,0.0,0.0,0.01,1.32,0.06,0.0,0.69,2.49,0.33,0.0,2.6,2.4,1.99
12,0,0.11199999999999999,0.93,1,0.12,0.28,0.65,0.0,0.0,0.0,0.06,1.39,0.06,0.0,0.65,2.36,0.36,0.0,2.67,2.35,1.82
13,0,0.121,0.98,1,0.15,0.21,0.64,0.0,0.0,0.0,0.1,1.34,0.01,0.0,0.66,2.36,0.4,0.0,2.63,2.22,1.58
14,0,0.13,0.98,1,0.2,0.21,0.71,0.0,0.0,0.0,0.12,1.36,0.01,0.0,0.72,2.31,0.23,0.0,2.65,2.22,1.13
15,0,0.139,0.98,1,0.19,0.15,0.72,0.0,0.0,0.0,0.07,1.33,0.01,0.0,0.75,2.28,0.13,0.0,2.54,2.33,0.75
16,0,0.149,0.98,1,0.14,0.09,0.7,0.0,0.0,0.0,0.02,1.31,0.01,0.0,0.9,2.24,0.02,0.0,2.49,2.43,0.38
17,0,0.158,0.98,1,0.08,0.04,0.61,0.0,0.0,0.0,0.01,1.19,0.0,0.0,0.96,2.23,0.03,0.0,2.5,2.44,0.19
18,0,0.16699999999999998,0.98,1,0.03,0.01,0.5,0.09,0.0,0.0,0.01,1.18,0.0,0.0,0.96,2.21,0.04,0.0,2.45,2.36,0.1
19,0,0.177,0.98,1,0.01,0.01,0.29,0.09,0.0,0.0,0.0,0.8,0.0,0.0,0.58,1.47,0.02,0.0,1.63,1.54,0.08
20,0,0.18600000000000003,0.73,0,0.01,0.0,0.15,0.09,0.0,0.0,0.0,0.42,0.0,0.0,0.25,0.73,0.02,0.0,0.77,0.76,0.01
21,0,0.195,0.03,0,0.0,0.37,0.35,1.36,0.0,0.0,0.0,0.2,0.11,0.0,0.65,0.88,0.0,1.03,0.64,0.28,0.0
22,0,0.204,0.68,0,0.0,0.37,0.35,1.36,0.0,0.0,0.0,0.2,0.11,0.0,0.65,0.88,0.0,1.03,0.64,0.28,0.0
23,0,0.214,0.03,0,0.0,0.6,0.6,2.86,0.0,0.0,0.0,0.48,0.23,0.0,1.21,1.7,0.0,2.08,1.36,0.43,0.0
24,0,0.223,0.03,0,0.0,0.22,0.25,1.49,0.0,0.0,0.0,0.28,0.12,0.0,0.56,0.82,0.0,1.05,0.72,0.15,0.0
25,0,0.23199999999999998,0.03,0,0.0,0.32,0.54,2.92,0.0,0.0,0.0,0.61,0.21,0.0,1.13,1.56,0.12,2.03,1.53,0.51,0.0
26,0,0.242,0.68,0,0.0,0.1,0.29,1.42,0.0,0.0,0.0,0.33,0.09,0.0,0.57,0.74,0.12,0.97,0.82,0.36,0.0
27,0,0.251,0.03,0,0.0,0.23,0.53,2.68,0.0,0.0,0.0,0.59,0.22,0.0,1.09,1.5,0.12,2.05,1.58,0.59,0.0
28,0,0.26,0.03,0,0.0,0.13,0.23,1.26,0.0,0.0,0.0,0.26,0.13,0.0,0.52,0.75,0.01,1.08,0.77,0.23,0.0
29,0,0.27,0.03,0,0.0,0.19,0.41,2.57,0.0,0.0,0.0,0.53,0.28,0.0,0.99,1.49,0.13,2.17,1.58,0.5,0.0
30,0,0.27899999999999997,0.62,0,0.0,0.06,0.17,1.31,0.0,0.0,0.0,0.27,0.15,0.0,0.47,0.74,0.12,1.09,0.82,0.27,0.0
31,0,0.28800000000000003,0.03,0,0.0,0.06,0.17,1.31,0.0,0.0,0.0,0.27,0.15,0.0,0.47,0.74,0.12,1.09,0.82,0.27,0.0
32,0,0.297,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0,0.307,0.03,0,0.19,0.0,0.22,0.02,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.06,0.0,0.17,0.0,0.21,0.0
34,0,0.316,0.88,1,0.69,0.13,0.54,0.12,0.0,0.0,0.0,0.3,0.58,0.0,0.0,0.06,0.0,0.17,0.14,0.35,0.34
35,0,0.325,0.93,1,1.26,0.42,1.02,0.42,0.0,0.0,0.0,0.43,0.81,0.0,0.0,0.06,0.0,0.17,0.23,0.52,0.57
36,0,0.335,0.93,1,1.59,0.54,1.27,0.65,0.0,0.0,0.0,0.38,0.83,0.0,0.0,0.0,0.0,0.0,0.23,0.49,0.57
37,0,0.344,0.93,1,1.74,0.77,1.47,0.66,0.0,0.0,0.0,0.28,0.78,0.0,0.0,0.0,0.0,0.0,0.09,0.77,0.22
38,0,0.353,0.98,1,1.85,0.7,1.54,0.37,0.0,0.0,0.0,0.15,0.79,0.0,0.0,0.0,0.0,0.16,0.0,1.1,0.0
