, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.98,1,0.05,0.0,0.29,0.0,0.0,0.0,0.0,1.31,0.01,0.0,0.04,0.63,0.0,0.0,0.0,0.0,0.34
1,0,0.031,0.98,1,0.02,0.0,0.41,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.01,0.64,0.0,0.0,0.0,0.02,0.11
2,0,0.062,0.98,1,0.0,0.0,0.45,0.0,0.0,0.0,0.0,1.15,0.02,0.0,0.0,0.62,0.0,0.0,0.0,0.02,0.0
3,0,0.094,0.98,1,0.0,0.0,0.39,0.0,0.0,0.0,0.0,1.08,0.02,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0
4,0,0.125,0.98,1,0.0,0.0,0.33,0.0,0.0,0.0,0.0,1.09,0.02,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
5,0,0.156,0.98,1,0.0,0.0,0.33,0.0,0.0,0.0,0.0,1.08,0.01,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0
6,0,0.187,0.98,1,0.0,0.0,0.36,0.0,0.0,0.0,0.0,1.1,0.01,0.0,0.04,0.48,0.0,0.0,0.0,0.0,0.0
7,0,0.21899999999999997,0.98,1,0.0,0.0,0.41,0.0,0.0,0.0,0.0,1.12,0.01,0.0,0.1,0.53,0.0,0.0,0.0,0.0,0.0
8,0,0.25,0.98,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.17,0.03,0.0,0.21,0.58,0.0,0.0,0.0,0.03,0.0
9,0,0.281,0.98,1,0.0,0.0,0.41,0.0,0.0,0.0,0.0,1.19,0.03,0.0,0.25,0.61,0.0,0.0,0.0,0.04,0.0
10,0,0.312,0.98,1,0.0,0.0,0.42,0.0,0.0,0.0,0.0,1.21,0.04,0.0,0.29,0.56,0.0,0.0,0.0,0.04,0.0
11,0,0.344,0.98,1,0.0,0.0,0.43,0.0,0.0,0.0,0.0,1.21,0.04,0.0,0.27,0.5,0.0,0.0,0.0,0.01,0.0
12,0,0.375,0.98,1,0.0,0.0,0.43,0.0,0.0,0.0,0.0,1.23,0.05,0.0,0.26,0.45,0.0,0.0,0.0,0.0,0.0
13,0,0.406,0.98,1,0.02,0.0,0.43,0.0,0.0,0.0,0.0,1.21,0.08,0.0,0.17,0.47,0.0,0.0,0.0,0.05,0.0
14,0,0.43700000000000006,0.98,1,0.02,0.0,0.42,0.0,0.0,0.0,0.0,1.21,0.11,0.0,0.08,0.49,0.0,0.0,0.0,0.07,0.0
15,0,0.469,0.98,1,0.02,0.0,0.4,0.0,0.0,0.0,0.01,1.18,0.1,0.0,0.09,0.51,0.0,0.0,0.0,0.07,0.0
16,0,0.5,0.98,1,0.0,0.0,0.36,0.0,0.0,0.0,0.02,1.18,0.06,0.0,0.09,0.4,0.0,0.0,0.04,0.22,0.0
17,0,0.531,0.98,1,0.0,0.0,0.39,0.0,0.0,0.0,0.02,1.18,0.03,0.0,0.12,0.38,0.0,0.0,0.04,0.23,0.0
18,0,0.562,0.98,1,0.0,0.0,0.42,0.0,0.0,0.0,0.01,1.17,0.01,0.0,0.08,0.35,0.0,0.02,0.08,0.28,0.0
19,0,0.594,0.98,1,0.0,0.0,0.47,0.0,0.0,0.0,0.0,1.21,0.01,0.0,0.11,0.4,0.0,0.04,0.1,0.17,0.0
20,0,0.625,0.98,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.18,0.02,0.0,0.14,0.39,0.0,0.05,0.13,0.18,0.0
21,0,0.6559999999999999,0.98,1,0.02,0.0,0.56,0.0,0.0,0.0,0.0,1.16,0.02,0.0,0.14,0.32,0.0,0.04,0.11,0.15,0.0
22,0,0.687,0.98,1,0.02,0.0,0.61,0.0,0.0,0.0,0.01,1.13,0.02,0.0,0.13,0.31,0.0,0.04,0.13,0.1,0.0
23,0,0.7190000000000001,0.98,1,0.03,0.0,0.62,0.0,0.0,0.0,0.01,1.13,0.0,0.0,0.1,0.26,0.0,0.04,0.15,0.09,0.0
24,0,0.75,0.98,1,0.01,0.0,0.63,0.0,0.0,0.0,0.01,1.12,0.0,0.0,0.05,0.26,0.0,0.06,0.18,0.08,0.0
25,0,0.7809999999999999,0.98,1,0.01,0.0,0.62,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.02,0.31,0.0,0.08,0.11,0.03,0.0
26,0,0.812,0.98,1,0.01,0.0,0.65,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.03,0.29,0.0,0.1,0.1,0.01,0.0
27,0,0.8440000000000001,0.98,1,0.01,0.0,0.64,0.0,0.0,0.0,0.02,1.11,0.0,0.0,0.11,0.31,0.0,0.1,0.05,0.0,0.0
28,0,0.875,0.98,1,0.01,0.0,0.53,0.0,0.0,0.0,0.02,1.12,0.04,0.0,0.26,0.28,0.0,0.07,0.04,0.0,0.16
29,0,0.9059999999999999,0.98,1,0.0,0.0,0.43,0.0,0.0,0.0,0.02,1.17,0.05,0.0,0.34,0.29,0.01,0.04,0.0,0.0,0.31
30,0,0.937,0.98,1,0.13,0.0,0.24,0.0,0.0,0.0,0.0,1.27,0.13,0.0,0.43,0.23,0.01,0.0,0.0,0.0,0.6
31,0,0.9690000000000001,0.93,1,0.21,0.0,0.19,0.0,0.0,0.0,0.0,1.36,0.19,0.0,0.44,0.16,0.01,0.0,0.0,0.0,0.64
32,0,1.0,0.98,1,0.25,0.0,0.19,0.0,0.0,0.0,0.0,1.34,0.23,0.0,0.46,0.14,0.0,0.0,0.0,0.0,0.61
33,0,1.031,0.98,1,0.11,0.0,0.23,0.0,0.0,0.0,0.02,1.28,0.17,0.0,0.38,0.23,0.0,0.01,0.01,0.01,0.38
34,0,1.062,0.98,1,0.04,0.0,0.25,0.0,0.0,0.0,0.04,1.21,0.1,0.0,0.32,0.3,0.0,0.03,0.05,0.02,0.18
35,0,1.094,0.98,1,0.0,0.0,0.27,0.0,0.0,0.0,0.05,1.18,0.04,0.0,0.21,0.33,0.0,0.05,0.05,0.06,0.05
36,0,1.125,0.98,1,0.0,0.0,0.28,0.0,0.0,0.0,0.07,1.19,0.02,0.0,0.13,0.35,0.0,0.08,0.04,0.11,0.0
37,0,1.156,0.98,1,0.0,0.0,0.33,0.0,0.0,0.0,0.08,1.13,0.0,0.0,0.13,0.38,0.0,0.11,0.01,0.14,0.0
38,0,1.187,0.98,1,0.0,0.0,0.31,0.0,0.0,0.0,0.08,1.1,0.0,0.0,0.17,0.41,0.0,0.11,0.04,0.12,0.0
39,0,1.219,0.98,1,0.0,0.0,0.34,0.0,0.0,0.0,0.04,1.05,0.0,0.0,0.21,0.42,0.0,0.09,0.1,0.14,0.0
40,0,1.25,0.98,1,0.0,0.0,0.38,0.0,0.0,0.0,0.01,1.11,0.0,0.0,0.2,0.42,0.0,0.05,0.16,0.16,0.0
41,0,1.281,0.98,1,0.0,0.0,0.45,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.14,0.42,0.0,0.04,0.15,0.18,0.0
42,0,1.3119999999999998,0.98,1,0.0,0.0,0.46,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.13,0.45,0.0,0.05,0.13,0.18,0.0
43,0,1.344,0.98,1,0.0,0.0,0.41,0.0,0.0,0.0,0.0,1.19,0.02,0.0,0.06,0.48,0.0,0.04,0.1,0.23,0.0
44,0,1.375,0.98,1,0.0,0.0,0.34,0.0,0.0,0.0,0.0,1.22,0.03,0.0,0.07,0.53,0.0,0.03,0.12,0.31,0.0
45,0,1.406,0.98,1,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1.24,0.04,0.0,0.03,0.55,0.0,0.0,0.09,0.41,0.0
46,0,1.4369999999999998,0.98,1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.25,0.02,0.0,0.01,0.5,0.0,0.0,0.14,0.46,0.0
47,0,1.469,0.98,1,0.0,0.0,0.35,0.0,0.0,0.0,0.01,1.26,0.02,0.0,0.0,0.47,0.0,0.0,0.2,0.45,0.0
48,0,1.5,0.98,1,0.0,0.0,0.43,0.0,0.0,0.0,0.02,1.21,0.02,0.0,0.01,0.45,0.0,0.0,0.31,0.4,0.0
49,0,1.531,0.98,1,0.0,0.0,0.47,0.0,0.0,0.0,0.04,1.18,0.02,0.0,0.01,0.47,0.0,0.0,0.36,0.37,0.0
50,0,1.5619999999999998,0.98,1,0.0,0.0,0.46,0.0,0.0,0.0,0.06,1.17,0.02,0.0,0.01,0.5,0.0,0.0,0.34,0.42,0.0
51,0,1.594,0.98,1,0.0,0.0,0.41,0.0,0.0,0.0,0.09,1.16,0.01,0.0,0.0,0.52,0.0,0.0,0.26,0.49,0.0
52,0,1.625,0.98,1,0.0,0.0,0.43,0.0,0.0,0.0,0.13,1.22,0.0,0.0,0.0,0.55,0.0,0.0,0.14,0.56,0.0
53,0,1.656,0.98,1,0.0,0.0,0.4,0.0,0.0,0.0,0.14,1.24,0.0,0.0,0.0,0.57,0.0,0.0,0.14,0.66,0.0
54,0,1.6869999999999998,0.98,1,0.0,0.0,0.47,0.0,0.0,0.0,0.11,1.27,0.0,0.0,0.0,0.64,0.0,0.01,0.17,0.76,0.0
55,0,1.719,0.98,1,0.0,0.0,0.52,0.0,0.0,0.0,0.07,1.26,0.0,0.0,0.02,0.74,0.0,0.01,0.28,0.85,0.0
56,0,1.75,0.98,1,0.0,0.0,0.58,0.0,0.0,0.0,0.03,1.25,0.0,0.0,0.02,0.81,0.0,0.01,0.27,0.88,0.0
57,0,1.781,0.98,1,0.0,0.0,0.62,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.02,0.83,0.01,0.0,0.28,0.92,0.0
58,0,1.8119999999999998,0.98,1,0.0,0.0,0.56,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.73,0.01,0.0,0.33,0.8,0.0
59,0,1.844,0.98,1,0.0,0.0,0.48,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.61,0.01,0.0,0.41,0.69,0.0
60,0,1.875,0.98,1,0.0,0.0,0.44,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.53,0.0,0.0,0.49,0.57,0.0
61,0,1.906,0.98,1,0.0,0.0,0.43,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.53,0.0,0.0,0.46,0.63,0.0
62,0,1.9369999999999998,0.98,1,0.0,0.0,0.43,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.53,0.0,0.0,0.38,0.67,0.0
63,0,1.969,0.98,1,0.0,0.0,0.42,0.06,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.5,0.04,0.12,0.27,0.64,0.0
64,0,2.0,0.98,1,0.0,0.0,0.44,0.06,0.0,0.0,0.0,1.06,0.0,0.0,0.05,0.53,0.09,0.3,0.13,0.56,0.0
65,0,2.031,0.98,1,0.0,0.0,0.42,0.14,0.0,0.0,0.0,0.99,0.0,0.0,0.05,0.58,0.11,0.49,0.08,0.5,0.0
66,0,2.062,0.98,1,0.0,0.0,0.41,0.18,0.0,0.0,0.0,0.97,0.0,0.0,0.05,0.64,0.11,0.57,0.03,0.48,0.0
67,0,2.094,0.98,1,0.0,0.0,0.4,0.29,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.66,0.11,0.6,0.03,0.42,0.0
68,0,2.125,0.98,1,0.0,0.0,0.4,0.27,0.0,0.0,0.0,0.95,0.0,0.0,0.01,0.66,0.14,0.62,0.0,0.32,0.0
69,0,2.156,0.98,1,0.0,0.0,0.36,0.3,0.0,0.0,0.0,0.92,0.0,0.0,0.01,0.65,0.18,0.63,0.0,0.23,0.0
70,0,2.187,0.98,1,0.0,0.0,0.35,0.27,0.0,0.0,0.0,0.93,0.0,0.0,0.01,0.65,0.16,0.62,0.0,0.2,0.0
