, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.88,1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.57,0.88,2.85,0.0,0.0,0.0,0.75,0.0
1,0,0.011000000000000001,0.88,1,0.57,0.1,0.34,0.0,0.0,0.0,0.0,0.0,0.28,0.99,0.88,3.14,0.1,0.37,0.0,1.27,0.0
2,0,0.022000000000000002,0.88,1,0.81,0.1,0.69,0.0,0.0,0.01,0.0,0.17,0.38,1.37,0.9,3.19,0.26,0.49,0.0,1.61,0.0
3,0,0.033,0.88,1,0.96,0.0,1.08,0.0,0.0,0.06,0.0,0.32,0.62,1.59,1.07,3.37,0.35,0.49,0.0,1.81,0.0
4,0,0.044000000000000004,0.88,1,1.16,0.2,1.25,0.0,0.0,0.06,0.0,0.32,0.62,1.58,1.24,3.18,0.41,0.22,0.0,1.36,0.0
5,0,0.055999999999999994,0.88,1,1.29,0.27,1.29,0.0,0.0,0.18,0.0,0.16,0.54,1.45,1.2,3.26,0.34,0.1,0.0,1.18,0.0
6,0,0.067,0.88,1,1.32,0.57,1.41,0.0,0.1,0.28,0.0,0.0,0.64,1.43,0.87,3.13,0.31,0.1,0.0,0.8,0.0
7,0,0.078,0.98,1,1.47,1.0,1.67,0.0,0.21,0.4,0.0,0.0,0.8,1.36,0.77,3.03,0.16,0.0,0.0,0.8,0.0
8,0,0.08900000000000001,0.98,1,1.69,1.51,1.93,0.0,0.39,0.27,0.01,0.0,0.82,1.48,0.86,3.07,0.08,0.0,0.0,0.49,0.0
9,0,0.1,0.98,1,1.53,1.52,1.73,0.0,0.3,0.23,0.01,0.04,0.73,1.63,0.96,3.15,0.16,0.0,0.0,0.52,0.0
10,0,0.111,0.98,1,1.45,1.27,1.43,0.0,0.22,0.3,0.01,0.1,0.75,1.88,0.95,3.16,0.21,0.01,0.0,0.44,0.0
11,0,0.122,0.98,1,1.18,0.78,1.25,0.0,0.18,0.63,0.0,0.29,0.81,2.02,1.1,3.27,0.4,0.23,0.0,0.53,0.0
12,0,0.133,0.88,1,1.12,0.47,1.34,0.0,0.26,0.86,0.0,0.43,0.8,1.83,1.0,3.2,0.41,0.23,0.0,0.35,0.0
13,0,0.145,0.98,1,1.05,0.31,1.38,0.0,0.32,0.77,0.0,0.63,0.92,1.74,0.8,3.11,0.53,0.22,0.0,0.4,0.12
14,0,0.156,0.98,1,1.25,0.79,1.1,0.0,0.18,0.43,0.0,0.46,0.69,1.17,0.75,2.82,0.34,0.0,0.0,0.61,0.12
15,0,0.16699999999999998,0.88,1,1.13,0.79,0.79,0.0,0.11,0.1,0.0,0.29,0.43,0.65,0.82,2.37,0.18,0.0,0.18,1.84,0.12
16,0,0.17800000000000002,0.98,1,0.9,0.58,0.61,0.0,0.0,0.0,0.0,0.06,0.05,0.13,0.82,2.18,0.0,0.0,0.46,3.17,0.0
17,0,0.18899999999999997,0.98,1,0.51,0.0,0.73,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.49,2.12,0.0,0.0,0.9,4.21,0.06
18,0,0.2,0.98,1,0.55,0.0,0.89,0.03,0.0,0.1,0.02,0.37,0.0,0.0,0.37,2.46,0.0,0.0,1.38,4.46,0.15
19,0,0.21100000000000002,0.98,1,0.58,0.07,0.89,0.03,0.0,0.19,0.02,0.33,0.0,0.0,0.44,2.99,0.0,0.0,1.1,4.32,0.15
20,0,0.222,0.93,1,0.43,0.09,0.83,0.03,0.25,0.19,0.1,0.59,0.22,0.05,0.33,2.84,0.04,0.0,1.42,3.8,0.16
21,0,0.23399999999999999,0.98,1,0.31,0.2,0.71,0.0,0.54,0.09,0.08,0.8,0.58,0.26,0.29,2.52,0.1,0.0,1.49,3.21,0.06
22,0,0.245,0.98,1,0.06,0.13,0.69,0.0,0.81,0.0,0.08,1.25,1.01,0.51,0.07,1.72,0.1,0.0,2.23,2.77,0.16
23,0,0.256,0.98,1,0.06,0.11,0.58,0.0,0.82,0.1,0.0,1.26,1.22,0.66,0.06,1.37,0.06,0.0,2.02,2.69,0.18
24,0,0.267,0.98,1,0.03,0.0,0.41,0.0,0.87,0.12,0.02,1.28,1.35,0.57,0.0,1.01,0.0,0.0,1.95,2.44,0.35
