, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.98,1,0.02,0.44,0.0,0.0,0.06,0.0,0.0,1.23,0.3,0.56,0.0,0.0,0.0,0.42,0.18,0.26,0.01
1,0,0.06,0.98,1,0.01,0.15,0.09,0.0,0.18,0.07,0.01,1.2,0.29,0.71,0.0,0.1,0.0,0.15,0.26,0.25,0.05
2,0,0.12,0.98,1,0.0,0.0,0.09,0.0,0.3,0.07,0.01,1.14,0.31,0.81,0.0,0.11,0.0,0.03,0.32,0.26,0.04
3,0,0.18,0.98,1,0.0,0.0,0.09,0.0,0.4,0.28,0.04,1.18,0.33,0.69,0.0,0.21,0.0,0.06,0.34,0.32,0.05
4,0,0.24,0.98,1,0.0,0.0,0.0,0.0,0.33,0.28,0.05,1.18,0.33,0.55,0.16,0.21,0.0,0.08,0.45,0.23,0.05
5,0,0.3,0.98,1,0.09,0.0,0.11,0.3,0.31,0.5,0.05,1.36,0.27,0.37,0.17,0.27,0.0,0.05,0.39,0.16,0.05
6,0,0.36,0.98,1,0.09,0.0,0.11,0.31,0.35,0.3,0.01,1.41,0.21,0.47,0.25,0.2,0.03,0.02,0.31,0.06,0.0
7,0,0.42,0.98,1,0.09,0.01,0.11,0.42,0.39,0.24,0.0,1.44,0.22,0.47,0.09,0.3,0.03,0.01,0.17,0.08,0.0
8,0,0.48,0.98,1,0.0,0.1,0.0,0.11,0.37,0.02,0.0,1.48,0.28,0.51,0.19,0.25,0.13,0.01,0.31,0.33,0.0
9,0,0.54,0.98,1,0.0,0.1,0.0,0.11,0.38,0.0,0.0,1.61,0.28,0.36,0.11,0.19,0.1,0.02,0.4,0.45,0.0
10,0,0.6,0.98,1,0.02,0.09,0.0,0.0,0.34,0.0,0.0,1.64,0.18,0.34,0.11,0.16,0.24,0.01,0.44,0.45,0.0
11,0,0.66,0.98,1,0.11,0.0,0.04,0.0,0.29,0.0,0.0,1.66,0.11,0.21,0.0,0.14,0.15,0.01,0.33,0.21,0.0
12,0,0.72,0.98,1,0.11,0.0,0.04,0.0,0.23,0.0,0.02,1.6,0.08,0.3,0.0,0.17,0.31,0.0,0.3,0.18,0.0
13,0,0.78,0.98,1,0.09,0.0,0.04,0.0,0.21,0.0,0.02,1.64,0.11,0.22,0.01,0.1,0.2,0.0,0.22,0.12,0.03
14,0,0.84,0.98,1,0.04,0.0,0.0,0.0,0.23,0.2,0.02,1.42,0.13,0.32,0.15,0.12,0.25,0.0,0.11,0.09,0.03
15,0,0.9,0.98,1,0.08,0.0,0.0,0.0,0.23,0.2,0.01,1.38,0.17,0.32,0.24,0.03,0.09,0.0,0.07,0.0,0.03
16,0,0.96,0.98,1,0.11,0.0,0.0,0.0,0.32,0.2,0.01,1.4,0.16,0.38,0.4,0.12,0.08,0.0,0.06,0.0,0.0
17,0,1.02,0.98,1,0.07,0.0,0.0,0.0,0.3,0.0,0.01,1.52,0.15,0.48,0.33,0.09,0.04,0.0,0.07,0.0,0.0
18,0,1.08,0.98,1,0.08,0.0,0.0,0.0,0.29,0.0,0.01,1.51,0.14,0.43,0.25,0.19,0.04,0.0,0.16,0.0,0.0
19,0,1.14,0.98,1,0.09,0.1,0.0,0.0,0.24,0.0,0.0,1.34,0.27,0.57,0.08,0.11,0.02,0.0,0.11,0.0,0.0
20,0,1.2,0.98,1,0.15,0.1,0.0,0.0,0.3,0.01,0.0,1.2,0.3,0.54,0.01,0.15,0.04,0.0,0.1,0.0,0.0
21,0,1.26,0.98,1,0.1,0.15,0.0,0.04,0.29,0.01,0.01,1.01,0.3,0.54,0.01,0.09,0.04,0.0,0.0,0.0,0.0
22,0,1.32,0.98,1,0.07,0.05,0.0,0.04,0.26,0.19,0.01,0.99,0.15,0.37,0.02,0.09,0.04,0.05,0.0,0.0,0.17
23,0,1.38,0.98,1,0.02,0.12,0.0,0.04,0.21,0.19,0.01,1.16,0.17,0.37,0.02,0.1,0.0,0.06,0.0,0.01,0.17
24,0,1.44,0.98,1,0.02,0.08,0.0,0.0,0.26,0.33,0.0,1.29,0.17,0.39,0.18,0.08,0.0,0.08,0.0,0.1,0.17
25,0,1.5,0.98,1,0.02,0.08,0.0,0.0,0.3,0.24,0.0,1.35,0.25,0.38,0.17,0.12,0.0,0.03,0.05,0.16,0.0
26,0,1.56,0.98,1,0.02,0.01,0.0,0.0,0.36,0.23,0.0,1.26,0.23,0.54,0.17,0.14,0.0,0.02,0.05,0.2,0.1
27,0,1.62,0.98,1,0.06,0.01,0.0,0.0,0.35,0.12,0.0,1.29,0.24,0.67,0.01,0.12,0.0,0.0,0.05,0.18,0.1
28,0,1.68,0.98,1,0.06,0.01,0.0,0.09,0.35,0.03,0.0,1.39,0.18,0.85,0.0,0.11,0.08,0.0,0.0,0.12,0.1
29,0,1.74,0.98,1,0.04,0.01,0.0,0.09,0.3,0.05,0.0,1.46,0.13,0.71,0.0,0.03,0.1,0.0,0.0,0.08,0.1
30,0,1.8,0.98,1,0.0,0.03,0.07,0.14,0.27,0.05,0.0,1.51,0.11,0.64,0.0,0.03,0.1,0.0,0.0,0.0,0.22
31,0,1.86,0.98,1,0.0,0.13,0.07,0.05,0.24,0.05,0.0,1.52,0.13,0.58,0.0,0.05,0.02,0.0,0.0,0.0,0.22
32,0,1.92,0.98,1,0.0,0.13,0.09,0.05,0.29,0.03,0.04,1.54,0.22,0.65,0.0,0.11,0.0,0.03,0.13,0.23,0.28
33,0,1.98,0.98,1,0.0,0.11,0.02,0.0,0.36,0.1,0.04,1.53,0.32,0.78,0.04,0.3,0.0,0.03,0.28,0.49,0.16
34,0,2.04,0.98,1,0.0,0.0,0.02,0.0,0.45,0.1,0.04,1.42,0.37,0.82,0.12,0.31,0.0,0.03,0.34,0.49,0.2
35,0,2.1,0.98,1,0.03,0.0,0.0,0.0,0.4,0.18,0.0,1.33,0.35,0.72,0.35,0.34,0.0,0.01,0.29,0.26,0.04
36,0,2.16,0.98,1,0.04,0.0,0.0,0.0,0.33,0.08,0.12,1.3,0.28,0.63,0.31,0.27,0.06,0.02,0.25,0.0,0.05
37,0,2.22,0.98,1,0.04,0.0,0.0,0.05,0.29,0.21,0.12,1.38,0.33,0.52,0.3,0.33,0.06,0.03,0.28,0.11,0.28
38,0,2.28,0.98,1,0.06,0.0,0.01,0.05,0.3,0.13,0.16,1.43,0.29,0.55,0.17,0.34,0.06,0.02,0.23,0.13,0.28
39,0,2.34,0.98,1,0.07,0.0,0.03,0.05,0.31,0.13,0.05,1.56,0.39,0.58,0.17,0.37,0.0,0.0,0.25,0.19,0.37
40,0,2.4,0.98,1,0.18,0.0,0.03,0.0,0.28,0.0,0.05,1.51,0.35,0.46,0.16,0.52,0.0,0.0,0.28,0.25,0.29
41,0,2.46,0.98,1,0.23,0.0,0.09,0.0,0.35,0.2,0.01,1.58,0.42,0.4,0.09,0.47,0.0,0.0,0.25,0.27,0.29
42,0,2.52,0.98,1,0.2,0.0,0.08,0.2,0.35,0.51,0.02,1.47,0.36,0.34,0.09,0.37,0.0,0.0,0.12,0.35,0.19
43,0,2.58,0.98,1,0.16,0.0,0.07,0.2,0.35,0.51,0.02,1.53,0.4,0.36,0.03,0.11,0.0,0.0,0.14,0.27,0.01
44,0,2.64,0.98,1,0.09,0.0,0.0,0.2,0.24,0.3,0.02,1.37,0.37,0.3,0.0,0.19,0.0,0.04,0.26,0.46,0.18
45,0,2.7,0.98,1,0.09,0.0,0.0,0.0,0.22,0.0,0.0,1.35,0.34,0.17,0.0,0.19,0.0,0.04,0.27,0.49,0.18
46,0,2.76,0.98,1,0.03,0.0,0.0,0.0,0.19,0.0,0.0,1.29,0.33,0.27,0.0,0.29,0.12,0.04,0.22,0.44,0.18
47,0,2.82,0.98,1,0.0,0.0,0.0,0.0,0.22,0.0,0.0,1.26,0.28,0.35,0.0,0.18,0.16,0.0,0.1,0.22,0.0
48,0,2.88,0.98,1,0.0,0.0,0.0,0.0,0.22,0.0,0.0,1.21,0.25,0.42,0.0,0.23,0.24,0.0,0.19,0.16,0.0
49,0,2.94,0.98,1,0.0,0.0,0.01,0.0,0.21,0.0,0.0,1.24,0.24,0.34,0.01,0.25,0.26,0.0,0.35,0.31,0.01
