, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0.0,0.0,0.98,1.0,0.43,0.44,0.02,0.35,-0.42,0.6,0.49,0.19,0.02,0.21,0.17,0.47,0.31,0.54,0.54,0.51,0.66
1,0.0,0.011000000000000001,0.98,1.0,0.55,0.38,0.19,0.3,-0.4,0.73,0.51,0.2,0.04,0.22,0.29,0.52,0.28,0.47,0.43,0.68,0.8
2,0.0,0.023,0.98,1.0,0.46,0.32,0.22,0.5,-0.31,0.8,0.34,-0.1,-0.09,0.16,0.22,0.54,0.24,0.55,0.65,0.44,0.43
3,0.0,0.034,0.98,1.0,0.51,0.5,0.17,0.53,-0.34,0.85,0.32,-0.22,-0.06,0.31,0.14,0.56,0.18,0.5,0.72,0.64,0.49
4,0.0,0.046,0.98,1.0,0.42,0.35,0.22,0.49,-0.35,0.71,0.27,-0.29,-0.09,0.16,0.11,0.46,0.02,0.62,0.54,0.54,0.79
5,0.0,0.057,0.98,1.0,0.5,0.39,0.05,0.4,-0.25,0.44,0.24,-0.29,-0.09,0.38,-0.1,0.55,0.46,0.57,0.62,0.64,0.85
6,0.0,0.069,0.98,1.0,0.45,0.33,0.1,0.52,-0.29,0.49,0.31,-0.36,-0.13,0.23,-0.03,0.5,0.32,0.6,0.69,0.48,0.68
7,0.0,0.08,0.98,1.0,0.5,0.37,0.12,0.52,-0.38,0.67,0.24,-0.2,-0.14,0.36,-0.04,0.53,0.27,0.57,0.49,0.64,0.53
8,0.0,0.091,0.98,1.0,0.63,0.61,0.49,0.51,-0.87,0.29,0.08,-0.92,-0.49,-0.28,0.23,0.12,-0.32,0.48,0.89,1.37,0.88
9,0.0,0.10300000000000001,0.98,1.0,0.69,0.63,0.53,0.57,-0.78,0.42,0.01,-0.82,-0.5,-0.26,0.06,0.06,-0.24,0.45,0.87,1.48,0.66
10,0.0,0.114,0.93,1.0,2.17,1.44,0.15,0.32,-1.23,-0.66,-0.06,-0.23,-0.3,-1.93,0.28,0.05,-0.32,-0.67,2.41,2.97,3.86
11,0.0,0.126,0.98,1.0,1.15,-0.08,0.7,0.42,-0.25,0.81,1.0,0.14,-0.14,-1.34,-0.26,-0.23,0.23,-0.29,2.93,2.32,2.19
12,0.0,0.13699999999999998,0.98,1.0,1.28,0.22,0.66,0.49,-0.26,0.72,0.97,0.13,-0.07,-1.5,-0.15,-0.2,0.19,-0.35,2.95,2.45,2.21
13,0.0,0.149,0.98,1.0,0.99,0.09,0.81,0.76,0.06,0.68,1.13,0.18,-0.03,-1.23,-0.25,-0.36,0.38,-0.17,2.93,2.42,2.23
14,0.0,0.16,0.98,1.0,-0.6,-0.6,0.54,0.63,0.69,0.54,1.95,0.58,0.37,-0.61,-0.39,-0.55,0.08,0.51,3.33,2.87,2.09
15,0.0,0.171,0.98,1.0,-0.34,-0.56,0.1,0.16,1.01,1.18,1.51,0.42,0.53,-0.61,-0.02,-0.6,0.65,0.7,2.85,2.12,1.86
16,0.0,0.183,0.98,1.0,0.85,0.36,-0.17,0.56,0.99,0.03,1.02,0.35,1.17,-0.37,-0.3,-0.8,0.96,0.66,1.85,-0.23,1.24
