, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.98,1,0.0,0.0,0.09,0.0,1.06,1.56,0.0,1.79,1.46,0.03,2.17,0.51,0.9,0.03,3.46,0.92,0.16
1,0,0.031,0.98,1,0.0,0.0,0.25,0.0,1.18,1.73,0.0,1.71,1.55,0.32,1.54,0.5,0.76,0.01,3.17,0.97,0.16
2,0,0.063,0.98,1,0.0,0.0,0.3,0.0,1.24,1.77,0.0,1.69,1.62,0.42,1.5,0.45,0.67,0.0,3.11,1.04,0.21
3,0,0.094,0.98,1,0.0,0.0,0.23,0.0,1.2,1.66,0.0,1.44,1.57,0.29,1.61,0.47,0.62,0.0,2.97,1.3,0.3
4,0,0.125,0.98,1,0.0,0.0,0.2,0.0,1.13,1.54,0.0,1.17,1.52,0.23,0.97,0.37,0.47,0.0,2.67,1.45,0.3
5,0,0.157,0.98,1,0.22,0.0,0.19,0.0,0.82,1.57,0.0,0.6,1.2,0.12,0.82,0.33,0.26,0.0,2.42,2.02,0.25
6,0,0.188,0.98,1,0.42,0.0,0.18,0.0,0.6,1.66,0.0,0.3,1.0,0.09,0.74,0.23,0.12,0.0,2.3,2.42,0.28
7,0,0.21899999999999997,0.98,1,0.75,0.0,0.14,0.0,0.24,1.32,0.0,0.0,0.66,0.0,1.31,0.3,0.0,0.0,1.71,2.43,0.19
8,0,0.251,0.98,1,0.89,0.02,0.13,0.0,0.13,1.02,0.0,0.0,0.56,0.0,1.52,0.4,0.0,0.0,1.1,2.01,0.12
9,0,0.282,0.98,1,0.87,0.02,0.14,0.0,0.0,0.7,0.0,0.0,0.41,0.0,1.82,0.48,0.01,0.0,0.45,1.49,0.0
10,0,0.313,0.98,1,0.73,0.02,0.18,0.0,0.0,0.88,0.0,0.0,0.4,0.0,1.7,0.48,0.01,0.0,0.24,1.35,0.0
11,0,0.344,0.98,1,0.67,0.0,0.21,0.0,0.0,1.08,0.0,0.0,0.4,0.0,1.37,0.34,0.01,0.0,0.36,1.36,0.0
12,0,0.376,0.98,1,0.8,0.06,0.23,0.0,0.01,1.24,0.0,0.0,0.42,0.0,1.28,0.26,0.0,0.0,0.54,1.47,0.04
13,0,0.40700000000000003,0.98,1,0.96,0.12,0.25,0.0,0.03,1.32,0.0,0.0,0.44,0.0,0.97,0.14,0.01,0.0,0.69,1.57,0.08
14,0,0.43799999999999994,0.98,1,0.92,0.19,0.25,0.0,0.02,1.26,0.0,0.0,0.39,0.0,0.9,0.15,0.01,0.0,0.34,1.48,0.08
15,0,0.47,0.98,1,0.82,0.13,0.29,0.0,0.02,1.3,0.0,0.0,0.34,0.0,0.86,0.15,0.01,0.0,0.18,1.4,0.04
16,0,0.501,0.98,1,0.67,0.15,0.31,0.02,0.0,1.27,0.0,0.0,0.33,0.0,1.08,0.23,0.0,0.0,0.17,1.24,0.0
17,0,0.532,0.98,1,0.6,0.1,0.3,0.02,0.0,1.19,0.0,0.0,0.34,0.0,1.01,0.29,0.0,0.0,0.27,1.19,0.03
18,0,0.564,0.98,1,0.6,0.1,0.3,0.02,0.03,1.22,0.0,0.0,0.46,0.0,0.93,0.42,0.0,0.0,0.45,1.36,0.03
19,0,0.595,0.98,1,0.64,0.02,0.31,0.0,0.07,1.36,0.0,0.0,0.54,0.0,0.49,0.47,0.0,0.0,0.41,1.65,0.03
20,0,0.626,0.98,1,0.66,0.02,0.32,0.0,0.28,1.49,0.0,0.02,0.68,0.0,0.22,0.45,0.3,0.0,0.73,1.71,0.0
21,0,0.6579999999999999,0.98,1,0.61,0.03,0.29,0.0,0.45,1.54,0.0,0.02,0.73,0.0,0.04,0.33,0.55,0.0,0.99,1.62,0.03
22,0,0.6890000000000001,0.98,1,0.69,0.18,0.18,0.04,0.67,1.62,0.0,0.15,0.86,0.0,0.34,0.24,0.94,0.0,1.56,1.35,0.06
23,0,0.72,0.98,1,0.75,0.22,0.08,0.07,0.71,1.72,0.0,0.2,0.97,0.0,0.34,0.15,0.92,0.0,1.63,1.26,0.1
24,0,0.752,0.98,1,0.82,0.22,0.07,0.07,0.81,1.76,0.0,0.5,1.17,0.0,0.71,0.09,0.93,0.0,1.91,1.2,0.16
25,0,0.7829999999999999,0.98,1,0.78,0.14,0.13,0.06,0.87,1.69,0.0,0.66,1.28,0.0,0.58,0.02,0.77,0.0,1.92,1.3,0.21
26,0,0.8140000000000001,0.98,1,0.82,0.18,0.2,0.14,0.93,1.63,0.0,0.88,1.39,0.0,0.58,0.01,0.63,0.0,1.96,1.51,0.16
27,0,0.845,0.98,1,0.86,0.22,0.21,0.19,0.93,1.63,0.0,0.8,1.41,0.0,0.22,0.01,0.5,0.0,1.73,1.64,0.1
28,0,0.877,0.98,1,0.93,0.15,0.24,0.2,0.83,1.4,0.0,0.73,1.36,0.0,0.02,0.01,0.44,0.0,1.52,1.62,0.03
29,0,0.9079999999999999,0.98,1,0.99,0.15,0.28,0.19,0.75,1.23,0.0,0.67,1.25,0.0,0.27,0.0,0.52,0.0,1.61,1.48,0.03
30,0,0.9390000000000001,0.98,1,1.04,0.15,0.31,0.25,0.65,1.02,0.0,0.65,1.15,0.0,0.39,0.04,0.61,0.0,1.73,1.39,0.0
31,0,0.971,0.98,1,0.81,0.15,0.28,0.28,0.62,1.06,0.0,0.57,0.97,0.0,0.52,0.09,0.66,0.0,1.85,1.33,0.0
32,0,1.002,0.98,1,0.51,0.06,0.28,0.27,0.6,1.07,0.0,0.4,0.82,0.0,0.34,0.09,0.62,0.0,1.8,1.22,0.0
33,0,1.033,0.98,1,0.19,0.0,0.35,0.26,0.6,1.12,0.0,0.34,0.52,0.0,0.21,0.05,0.42,0.0,1.6,0.97,0.0
34,0,1.065,0.98,1,0.08,0.0,0.6,0.19,0.71,1.42,0.19,0.36,0.39,0.0,0.06,0.0,0.23,0.02,1.28,0.86,0.0
