, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.83,1.68,0.0,1.49,1.6,0.94,0.08,0.72,0.0,0.06,0.0,0.13,0.0
1,0,0.018000000000000002,0.98,1,0.0,0.0,0.0,0.0,0.92,1.7,0.0,1.56,1.68,1.11,0.06,0.54,0.0,0.04,0.02,0.05,0.0
2,0,0.035,0.98,1,0.0,0.0,0.0,0.04,1.03,1.77,0.0,1.64,1.84,1.21,0.03,0.43,0.0,0.02,0.08,0.04,0.0
3,0,0.053,0.98,1,0.0,0.0,0.0,0.05,1.14,1.88,0.0,1.76,2.03,1.28,0.01,0.39,0.0,0.0,0.33,0.28,0.0
4,0,0.07,0.98,1,0.0,0.0,0.0,0.08,1.23,2.01,0.0,1.89,2.19,1.33,0.0,0.29,0.04,0.0,0.61,0.58,0.0
5,0,0.08800000000000001,0.98,1,0.0,0.0,0.0,0.05,1.25,2.09,0.0,1.99,2.22,1.41,0.0,0.25,0.11,0.0,0.84,0.86,0.0
6,0,0.106,0.98,1,0.0,0.0,0.0,0.04,1.24,2.08,0.0,2.02,2.18,1.47,0.0,0.2,0.16,0.0,0.85,0.89,0.0
7,0,0.12300000000000001,0.98,1,0.02,0.0,0.0,0.01,1.2,1.97,0.0,1.92,2.11,1.47,0.0,0.2,0.12,0.0,0.68,0.65,0.2
8,0,0.141,0.98,1,0.14,0.0,0.0,0.07,1.06,1.79,0.0,1.86,2.01,1.21,0.0,0.12,0.1,0.0,0.76,0.34,0.77
9,0,0.158,0.98,1,0.27,0.06,0.0,0.07,0.83,1.55,0.0,1.72,1.72,0.8,0.05,0.05,0.06,0.0,0.92,0.26,1.28
10,0,0.17600000000000002,0.98,1,0.32,0.06,0.0,0.07,0.59,1.68,0.04,1.57,1.38,0.36,0.08,0.03,0.06,0.0,1.12,0.46,1.4
11,0,0.19399999999999998,0.98,1,0.26,0.06,0.0,0.02,0.48,1.79,0.1,1.39,1.1,0.12,0.08,0.03,0.0,0.0,1.09,0.7,1.12
12,0,0.21100000000000002,0.98,1,0.17,0.0,0.0,0.0,0.36,1.84,0.13,1.23,0.95,0.04,0.06,0.11,0.0,0.0,0.79,0.72,0.76
13,0,0.22899999999999998,0.98,1,0.12,0.03,0.0,0.0,0.35,1.7,0.09,1.15,0.99,0.02,0.03,0.09,0.06,0.0,0.91,0.78,0.44
14,0,0.247,0.98,1,0.06,0.03,0.0,0.0,0.37,1.66,0.07,1.12,1.06,0.09,0.08,0.1,0.13,0.0,1.0,0.99,0.23
15,0,0.264,0.98,1,0.02,0.04,0.0,0.0,0.49,1.76,0.12,1.19,1.17,0.3,0.11,0.09,0.31,0.0,1.46,1.26,0.09
16,0,0.282,0.98,1,0.0,0.01,0.0,0.0,0.55,1.83,0.19,1.27,1.2,0.52,0.17,0.15,0.44,0.0,1.64,1.46,0.09
17,0,0.299,0.98,1,0.0,0.02,0.0,0.0,0.46,1.73,0.15,1.26,1.11,0.5,0.12,0.22,0.57,0.0,1.54,1.25,0.07
18,0,0.317,0.98,1,0.06,0.04,0.0,0.0,0.28,1.48,0.08,1.18,0.91,0.28,0.17,0.42,0.48,0.0,0.95,0.82,0.07
19,0,0.335,0.98,1,0.07,0.05,0.0,0.0,0.09,1.23,0.01,1.14,0.69,0.06,0.31,0.5,0.39,0.0,0.66,0.43,0.07
20,0,0.35200000000000004,0.98,1,0.07,0.04,0.0,0.0,0.0,1.09,0.11,1.19,0.58,0.01,0.38,0.53,0.19,0.0,0.9,0.44,0.0
21,0,0.37,0.98,1,0.01,0.01,0.0,0.0,0.0,1.13,0.16,1.28,0.61,0.0,0.36,0.36,0.09,0.0,1.45,0.64,0.0
22,0,0.387,0.98,1,0.04,0.0,0.0,0.0,0.0,1.04,0.21,1.43,0.68,0.0,0.2,0.33,0.0,0.0,1.84,0.84,0.06
23,0,0.405,0.98,1,0.15,0.05,0.0,0.0,0.0,0.81,0.15,1.47,0.77,0.0,0.27,0.36,0.0,0.0,1.97,0.99,0.18
24,0,0.423,0.98,1,0.23,0.05,0.0,0.0,0.0,0.49,0.09,1.31,0.76,0.0,0.23,0.33,0.0,0.0,2.13,1.09,0.34
25,0,0.44,0.98,1,0.19,0.05,0.0,0.0,0.0,0.2,0.04,0.84,0.58,0.0,0.24,0.5,0.06,0.04,1.57,0.99,0.5
26,0,0.45799999999999996,0.98,1,0.08,0.0,0.0,0.0,0.0,0.06,0.0,0.43,0.39,0.0,0.19,0.63,0.09,0.08,1.02,0.79,0.55
27,0,0.475,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.16,0.44,0.0,0.14,0.79,0.09,0.1,0.36,0.67,0.61
28,0,0.493,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.34,0.66,0.0,0.07,0.55,0.18,0.06,0.81,1.08,0.64
29,0,0.511,0.98,1,0.0,0.0,0.0,0.1,0.0,0.41,0.04,0.69,0.91,0.0,0.11,0.33,0.31,0.02,1.4,1.41,0.63
30,0,0.528,0.98,1,0.0,0.0,0.0,0.1,0.04,0.81,0.06,1.08,1.12,0.0,0.29,0.11,0.43,0.0,2.0,1.52,0.6
31,0,0.546,0.98,1,0.0,0.0,0.0,0.1,0.1,1.08,0.08,1.23,1.3,0.0,0.45,0.07,0.41,0.0,2.05,1.29,0.52
32,0,0.564,0.98,1,0.0,0.0,0.0,0.0,0.25,1.32,0.04,1.39,1.57,0.09,0.42,0.06,0.34,0.0,1.77,1.11,0.55
33,0,0.581,0.98,1,0.0,0.0,0.0,0.0,0.36,1.46,0.02,1.52,1.79,0.33,0.26,0.14,0.22,0.0,1.52,1.05,0.4
34,0,0.599,0.98,1,0.0,0.0,0.0,0.0,0.45,1.46,0.0,1.6,2.03,0.53,0.09,0.14,0.09,0.0,1.32,0.87,0.23
35,0,0.616,0.98,1,0.0,0.0,0.02,0.0,0.46,1.51,0.0,1.56,2.11,0.77,0.01,0.12,0.0,0.0,1.2,0.71,0.05
36,0,0.634,0.98,1,0.01,0.0,0.02,0.0,0.5,1.42,0.0,1.53,2.17,0.88,0.0,0.04,0.0,0.0,1.13,0.6,0.02
37,0,0.652,0.98,1,0.02,0.0,0.02,0.0,0.52,1.42,0.0,1.62,2.15,0.97,0.0,0.04,0.0,0.0,0.95,0.4,0.02
38,0,0.669,0.98,1,0.01,0.0,0.0,0.0,0.54,1.37,0.0,1.63,2.16,0.98,0.0,0.0,0.0,0.0,0.79,0.23,0.01
39,0,0.687,0.98,1,0.04,0.0,0.0,0.0,0.51,1.3,0.0,1.62,2.09,0.9,0.0,0.05,0.0,0.04,0.56,0.04,0.0
40,0,0.7040000000000001,0.98,1,0.03,0.0,0.0,0.0,0.47,1.24,0.0,1.62,2.07,0.86,0.04,0.17,0.0,0.07,0.28,0.04,0.0
41,0,0.722,0.98,1,0.05,0.0,0.0,0.0,0.4,1.09,0.0,1.61,2.0,0.73,0.04,0.26,0.0,0.1,0.11,0.0,0.0
42,0,0.74,0.98,1,0.06,0.01,0.0,0.0,0.28,1.14,0.0,1.6,1.9,0.8,0.04,0.34,0.0,0.15,0.0,0.0,0.0
43,0,0.757,0.98,1,0.09,0.08,0.0,0.0,0.24,1.18,0.0,1.53,1.82,0.91,0.0,0.3,0.0,0.25,0.0,0.0,0.0
