, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.98,1,0.0,0.07,0.0,0.0,1.29,1.16,0.09,1.51,2.07,0.37,0.0,0.19,0.25,0.0,1.6,0.76,0.55
1,0,0.027999999999999997,0.98,1,0.0,0.08,0.0,0.0,1.05,0.98,0.03,1.2,1.89,0.31,0.0,0.18,0.13,0.0,1.69,1.23,0.47
2,0,0.055,0.98,1,0.0,0.05,0.0,0.0,0.82,0.59,0.0,1.01,1.76,0.19,0.0,0.3,0.05,0.0,1.69,1.3,0.28
3,0,0.083,0.98,1,0.0,0.0,0.0,0.0,0.84,0.63,0.0,1.14,1.78,0.0,0.0,0.43,0.0,0.0,1.66,1.08,0.14
4,0,0.111,0.98,1,0.0,0.0,0.0,0.0,1.24,1.03,0.0,1.27,1.94,0.33,0.01,0.46,0.0,0.0,1.59,0.56,0.32
5,0,0.138,0.98,1,0.0,0.0,0.0,0.0,1.84,1.86,0.0,1.5,2.16,0.7,0.01,0.32,0.05,0.0,1.53,0.24,0.44
6,0,0.166,0.98,1,0.0,0.0,0.0,0.04,2.21,2.25,0.0,1.55,2.29,1.11,0.06,0.32,0.06,0.0,1.56,0.2,0.44
7,0,0.19399999999999998,0.98,1,0.0,0.0,0.0,0.08,2.27,2.41,0.0,1.53,2.39,1.2,0.07,0.37,0.06,0.0,1.55,0.33,0.12
8,0,0.221,0.98,1,0.0,0.0,0.0,0.24,2.16,2.5,0.0,1.38,2.45,1.24,0.07,0.41,0.02,0.0,1.59,0.47,0.04
9,0,0.249,0.98,1,0.0,0.0,0.0,0.26,2.09,2.39,0.0,1.23,2.49,1.21,0.02,0.47,0.01,0.0,1.56,0.36,0.07
10,0,0.27699999999999997,0.98,1,0.0,0.0,0.0,0.44,2.02,2.34,0.0,1.16,2.57,1.17,0.0,0.53,0.01,0.03,1.63,0.17,0.18
11,0,0.304,0.98,1,0.0,0.0,0.0,0.37,2.05,2.24,0.0,1.21,2.62,1.15,0.0,0.71,0.0,0.03,1.59,0.02,0.22
12,0,0.332,0.98,1,0.0,0.0,0.0,0.38,2.01,2.28,0.0,1.35,2.69,1.08,0.0,0.54,0.0,0.03,1.61,0.0,0.38
13,0,0.36,0.98,1,0.03,0.0,0.0,0.27,1.94,2.27,0.0,1.47,2.76,0.96,0.0,0.35,0.0,0.03,1.59,0.0,0.35
14,0,0.387,0.98,1,0.09,0.0,0.0,0.16,1.89,2.04,0.0,1.6,2.83,0.89,0.0,0.23,0.13,0.1,1.53,0.14,0.28
15,0,0.415,0.98,1,0.15,0.0,0.0,0.1,1.91,2.05,0.0,1.54,2.81,0.93,0.0,0.39,0.16,0.19,1.4,0.32,0.08
16,0,0.44299999999999995,0.98,1,0.13,0.0,0.0,0.0,1.98,2.14,0.0,1.58,2.84,1.07,0.0,0.4,0.19,0.16,1.28,0.34,0.08
17,0,0.47,0.98,1,0.07,0.0,0.0,0.0,1.97,2.08,0.0,1.51,2.79,1.07,0.0,0.27,0.15,0.09,1.23,0.21,0.08
18,0,0.498,0.98,1,0.01,0.0,0.0,0.0,1.92,2.08,0.03,1.51,2.8,1.1,0.0,0.1,0.37,0.0,1.27,0.18,0.08
19,0,0.526,0.98,1,0.03,0.0,0.0,0.0,1.87,1.99,0.03,1.47,2.76,1.18,0.0,0.05,0.57,0.01,1.26,0.34,0.0
20,0,0.5529999999999999,0.98,1,0.03,0.0,0.0,0.0,1.88,2.13,0.08,1.51,2.75,1.25,0.0,0.04,0.66,0.04,1.46,0.67,0.0
21,0,0.581,0.98,1,0.04,0.0,0.0,0.0,1.97,2.21,0.11,1.73,2.79,1.27,0.0,0.01,0.54,0.04,1.55,0.74,0.0
22,0,0.609,0.98,1,0.01,0.0,0.0,0.0,2.01,2.11,0.18,1.73,2.8,1.16,0.0,0.0,0.4,0.06,1.61,0.89,0.0
23,0,0.636,0.98,1,0.01,0.0,0.0,0.0,1.92,2.09,0.13,1.65,2.81,1.08,0.0,0.0,0.21,0.13,1.5,0.86,0.0
24,0,0.664,0.98,1,0.0,0.0,0.0,0.0,1.85,1.99,0.13,1.51,2.73,1.06,0.0,0.0,0.09,0.17,1.42,0.75,0.0
25,0,0.6920000000000001,0.98,1,0.0,0.0,0.0,0.0,1.79,2.19,0.12,1.55,2.74,1.12,0.0,0.0,0.0,0.13,1.46,0.43,0.13
26,0,0.7190000000000001,0.98,1,0.0,0.0,0.0,0.0,1.84,2.39,0.23,1.68,2.75,1.07,0.02,0.0,0.0,0.04,1.57,0.18,0.29
27,0,0.747,0.98,1,0.0,0.0,0.0,0.0,1.83,2.4,0.27,1.67,2.76,1.01,0.02,0.0,0.0,0.0,1.59,0.12,0.43
28,0,0.775,0.98,1,0.0,0.0,0.0,0.0,1.85,2.24,0.31,1.59,2.71,1.07,0.02,0.0,0.04,0.0,1.46,0.12,0.43
29,0,0.802,0.98,1,0.0,0.0,0.0,0.0,1.84,2.14,0.3,1.5,2.67,1.16,0.0,0.0,0.04,0.0,1.34,0.05,0.38
30,0,0.83,0.98,1,0.0,0.0,0.0,0.0,1.84,2.17,0.36,1.51,2.69,1.2,0.0,0.0,0.04,0.0,1.22,0.0,0.46
31,0,0.858,0.98,1,0.0,0.0,0.0,0.0,1.8,2.2,0.36,1.59,2.73,1.14,0.0,0.0,0.0,0.0,1.33,0.0,0.6
32,0,0.885,0.98,1,0.0,0.0,0.0,0.0,1.79,2.23,0.39,1.63,2.69,1.15,0.0,0.0,0.0,0.0,1.49,0.0,0.8
33,0,0.9129999999999999,0.98,1,0.0,0.0,0.0,0.0,1.76,2.23,0.37,1.7,2.65,1.13,0.0,0.0,0.0,0.0,1.57,0.0,0.93
34,0,0.941,0.98,1,0.0,0.0,0.0,0.0,1.76,2.26,0.37,1.72,2.6,1.09,0.0,0.0,0.0,0.0,1.57,0.0,0.96
35,0,0.968,0.98,1,0.05,0.0,0.0,0.0,1.76,2.2,0.42,1.82,2.58,1.11,0.0,0.0,0.0,0.0,1.51,0.09,0.98
36,0,0.996,0.98,1,0.11,0.0,0.0,0.0,1.77,2.0,0.39,1.76,2.5,1.1,0.0,0.0,0.0,0.0,1.6,0.09,0.9
37,0,1.024,0.98,1,0.2,0.0,0.0,0.0,1.75,1.99,0.43,1.8,2.35,1.04,0.0,0.0,0.0,0.0,1.56,0.09,0.85
38,0,1.051,0.98,1,0.28,0.04,0.0,0.0,1.72,1.97,0.4,1.67,2.24,0.94,0.0,0.0,0.0,0.0,1.43,0.0,0.75
39,0,1.079,0.98,1,0.28,0.06,0.0,0.0,1.72,2.0,0.44,1.67,2.16,0.92,0.0,0.0,0.0,0.0,1.31,0.0,0.57
40,0,1.107,0.98,1,0.27,0.11,0.0,0.01,1.74,1.91,0.45,1.64,2.18,0.89,0.0,0.0,0.0,0.0,1.27,0.0,0.51
41,0,1.1340000000000001,0.98,1,0.15,0.07,0.0,0.01,1.55,1.69,0.36,1.63,2.16,0.72,0.0,0.15,0.0,0.0,1.18,0.0,0.39
42,0,1.162,0.98,1,0.08,0.05,0.0,0.02,1.29,1.64,0.29,1.48,2.07,0.39,0.0,0.26,0.0,0.0,0.99,0.0,0.39
43,0,1.19,0.98,1,0.04,0.0,0.0,0.03,1.07,1.5,0.21,1.3,1.98,0.12,0.0,0.4,0.0,0.0,0.79,0.0,0.2
44,0,1.217,0.98,1,0.06,0.0,0.0,0.03,1.01,1.45,0.28,1.22,1.87,0.01,0.0,0.49,0.0,0.0,0.6,0.0,0.22
