, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.98,1,0.11,0.0,0.65,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.46,0.0
1,0,0.028999999999999998,0.98,1,0.08,0.0,0.61,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.02,0.0,0.0,0.54,0.62,0.0
2,0,0.057999999999999996,0.98,1,0.1,0.0,0.61,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.08,0.0,0.0,0.55,0.71,0.0
3,0,0.087,0.98,1,0.09,0.0,0.6,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.01,0.11,0.0,0.0,0.54,0.69,0.0
4,0,0.115,0.98,1,0.12,0.0,0.57,0.0,0.0,0.0,0.0,0.79,0.0,0.04,0.01,0.1,0.0,0.0,0.58,0.69,0.0
5,0,0.14400000000000002,0.98,1,0.14,0.0,0.55,0.0,0.0,0.0,0.0,0.75,0.0,0.04,0.01,0.1,0.0,0.0,0.55,0.73,0.0
6,0,0.17300000000000001,0.98,1,0.21,0.08,0.56,0.0,0.0,0.0,0.0,0.77,0.0,0.04,0.0,0.07,0.0,0.0,0.51,0.67,0.62
7,0,0.20199999999999999,0.98,1,0.3,0.09,0.62,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.06,0.0,0.0,0.44,0.6,1.26
8,0,0.231,0.98,1,0.34,0.09,0.5,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.03,0.0,0.0,0.3,0.42,2.1
9,0,0.26,0.98,1,0.29,0.01,0.49,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.11,0.03,0.0,0.16,0.4,2.15
10,0,0.289,0.98,1,0.32,0.13,0.54,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.25,0.08,0.0,0.03,0.31,1.87
11,0,0.317,0.98,1,0.36,0.13,0.75,0.0,0.0,0.0,0.0,0.24,0.0,0.05,0.0,0.44,0.13,0.0,0.0,0.2,1.25
12,0,0.34600000000000003,0.98,1,0.44,0.17,0.87,0.0,0.0,0.0,0.0,0.08,0.0,0.07,0.0,0.56,0.14,0.0,0.0,0.06,0.81
13,0,0.375,0.98,1,0.45,0.05,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.61,0.17,0.02,0.0,0.0,0.56
14,0,0.40399999999999997,0.98,1,0.4,0.05,0.95,0.0,0.0,0.0,0.0,0.01,0.0,0.18,0.01,0.65,0.17,0.07,0.0,0.0,0.44
15,0,0.433,0.98,1,0.37,0.0,0.97,0.0,0.0,0.0,0.0,0.01,0.0,0.26,0.01,0.68,0.2,0.14,0.0,0.0,0.34
16,0,0.462,0.98,1,0.34,0.0,0.97,0.0,0.0,0.0,0.0,0.01,0.0,0.27,0.01,0.73,0.21,0.18,0.0,0.0,0.39
17,0,0.491,0.98,1,0.35,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.7,0.27,0.19,0.0,0.0,0.43
18,0,0.519,0.98,1,0.35,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.65,0.35,0.2,0.0,0.0,0.39
19,0,0.5479999999999999,0.98,1,0.31,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.61,0.39,0.24,0.0,0.0,0.31
20,0,0.5770000000000001,0.98,1,0.23,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.59,0.45,0.29,0.0,0.0,0.3
21,0,0.606,0.98,1,0.15,0.0,1.19,0.0,0.0,0.0,0.0,0.04,0.0,0.22,0.0,0.63,0.42,0.33,0.0,0.0,0.35
