, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.98,1,0.58,0.0,0.64,0.0,0.24,0.48,0.0,0.37,0.26,0.51,0.54,0.73,0.52,0.0,0.0,0.16,0.0
1,0,0.011000000000000001,0.98,1,0.49,0.01,0.71,0.0,0.22,0.43,0.0,0.35,0.16,0.49,0.38,0.86,0.69,0.06,0.0,0.07,0.0
2,0,0.023,0.98,1,0.42,0.01,0.73,0.0,0.17,0.43,0.0,0.37,0.13,0.46,0.34,0.95,0.73,0.07,0.0,0.02,0.0
3,0,0.034,0.98,1,0.3,0.01,0.66,0.0,0.13,0.37,0.0,0.36,0.15,0.38,0.39,0.91,0.75,0.01,0.0,0.03,0.0
4,0,0.046,0.98,1,0.25,0.01,0.7,0.05,0.1,0.41,0.0,0.42,0.13,0.33,0.4,0.81,0.72,0.0,0.1,0.06,0.0
5,0,0.057,0.98,1,0.22,0.05,0.72,0.05,0.14,0.41,0.0,0.53,0.12,0.37,0.38,0.59,0.7,0.0,0.33,0.09,0.0
6,0,0.069,0.98,1,0.24,0.09,0.73,0.05,0.15,0.43,0.0,0.66,0.13,0.34,0.4,0.42,0.55,0.0,0.55,0.17,0.0
7,0,0.08,0.98,1,0.27,0.13,0.66,0.0,0.16,0.36,0.0,0.76,0.18,0.38,0.43,0.32,0.36,0.0,0.67,0.19,0.0
8,0,0.092,0.98,1,0.24,0.2,0.52,0.08,0.19,0.35,0.0,0.88,0.24,0.33,0.37,0.23,0.15,0.0,0.73,0.22,0.0
9,0,0.10300000000000001,0.98,1,0.25,0.3,0.35,0.14,0.21,0.37,0.0,1.0,0.31,0.32,0.31,0.2,0.06,0.0,0.81,0.25,0.0
10,0,0.115,0.98,1,0.18,0.25,0.31,0.14,0.27,0.28,0.0,1.04,0.38,0.32,0.16,0.13,0.06,0.0,0.91,0.21,0.07
11,0,0.126,0.98,1,0.3,0.26,0.2,0.06,0.27,0.13,0.0,0.89,0.51,0.39,0.09,0.18,0.22,0.0,1.08,0.19,0.67
12,0,0.138,0.93,1,0.36,0.25,0.16,0.0,0.29,0.0,0.0,0.8,0.62,0.54,0.0,0.14,0.4,0.0,1.24,0.08,1.3
13,0,0.149,0.98,1,0.46,0.39,0.14,0.0,0.29,0.01,0.04,0.76,0.69,0.67,0.03,0.17,0.49,0.0,1.39,0.04,1.71
14,0,0.161,0.98,1,0.28,0.27,0.31,0.0,0.39,0.18,0.09,0.87,0.65,0.75,0.07,0.1,0.44,0.0,1.38,0.03,1.25
15,0,0.172,0.98,1,0.16,0.13,0.43,0.0,0.52,0.42,0.15,0.94,0.57,0.79,0.08,0.06,0.34,0.0,1.39,0.17,0.62
16,0,0.184,0.98,1,0.04,0.0,0.41,0.0,0.66,0.64,0.18,1.0,0.49,0.8,0.05,0.01,0.38,0.0,1.4,0.33,0.16
17,0,0.195,0.98,1,0.04,0.0,0.36,0.0,0.72,0.68,0.19,0.97,0.42,0.81,0.01,0.0,0.44,0.0,1.45,0.51,0.03
18,0,0.207,0.98,1,0.0,0.0,0.24,0.0,0.75,0.58,0.17,0.96,0.38,0.75,0.0,0.0,0.45,0.0,1.37,0.55,0.03
19,0,0.218,0.98,1,0.0,0.05,0.13,0.0,0.67,0.54,0.1,0.89,0.34,0.62,0.11,0.13,0.26,0.0,0.91,0.43,0.02
20,0,0.23,0.98,1,0.0,0.05,0.01,0.0,0.61,0.51,0.07,0.94,0.31,0.54,0.24,0.24,0.1,0.0,0.53,0.36,0.0
21,0,0.24100000000000002,0.98,1,0.01,0.07,0.02,0.0,0.49,0.58,0.04,0.97,0.26,0.45,0.34,0.29,0.01,0.0,0.21,0.28,0.0
22,0,0.253,0.98,1,0.01,0.03,0.04,0.0,0.43,0.59,0.04,1.07,0.25,0.42,0.35,0.21,0.01,0.0,0.23,0.35,0.0
23,0,0.264,0.98,1,0.09,0.02,0.03,0.0,0.36,0.55,0.02,0.98,0.25,0.31,0.43,0.23,0.01,0.0,0.14,0.25,0.0
24,0,0.276,0.98,1,0.2,0.07,0.02,0.0,0.32,0.6,0.03,0.89,0.26,0.38,0.52,0.3,0.0,0.0,0.07,0.16,0.0
