, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.98,1,0.21,0.0,0.8,0.0,0.0,0.0,0.0,0.43,0.06,0.25,0.44,1.11,0.0,0.0,0.0,2.24,0.74
1,0,0.07,0.98,1,0.1,0.0,0.57,0.0,0.0,0.0,0.0,0.61,0.06,0.46,0.37,1.16,0.03,0.0,0.0,2.17,0.77
2,0,0.14,0.98,1,0.34,0.19,0.36,0.0,0.0,0.0,0.0,0.75,0.17,0.57,0.23,1.11,0.14,0.0,0.0,2.12,0.93
3,0,0.21,0.93,1,0.35,0.19,0.36,0.0,0.1,0.0,0.0,0.96,0.45,0.77,0.09,1.15,0.25,0.0,0.01,2.27,1.13
4,0,0.28,0.98,1,0.41,0.23,0.36,0.09,0.31,0.07,0.0,1.2,0.87,0.97,0.0,1.16,0.23,0.0,0.12,2.56,0.95
5,0,0.35,0.98,1,0.36,0.2,0.45,0.24,0.5,0.08,0.0,1.23,1.11,1.05,0.0,1.13,0.17,0.0,0.18,2.7,0.54
6,0,0.42,0.98,1,0.56,0.33,0.43,0.36,0.55,0.08,0.0,1.13,1.11,0.92,0.0,0.99,0.05,0.0,0.25,2.7,0.06
7,0,0.49,0.98,1,0.85,0.52,0.48,0.42,0.44,0.05,0.0,1.02,0.83,0.62,0.0,0.92,0.05,0.0,0.14,2.62,0.0
8,0,0.56,0.98,1,0.85,0.5,0.5,0.39,0.55,0.13,0.0,1.08,0.83,0.67,0.0,0.89,0.0,0.0,0.28,2.71,0.0
9,0,0.63,0.98,1,0.86,0.52,0.63,0.33,0.75,0.25,0.0,1.17,0.97,0.59,0.0,0.78,0.03,0.0,0.32,2.68,0.0
10,0,0.7,0.98,1,0.61,0.29,0.59,0.18,1.04,0.52,0.05,1.25,1.22,0.77,0.0,0.63,0.08,0.0,0.48,2.43,0.0
11,0,0.77,0.98,1,0.36,0.15,0.62,0.06,1.2,0.7,0.25,1.46,1.23,0.82,0.0,0.58,0.12,0.0,0.57,2.27,0.09
12,0,0.84,0.98,1,0.1,0.0,0.64,0.0,1.45,1.06,0.71,1.66,1.21,1.06,0.0,0.67,0.09,0.0,0.83,2.32,0.25
13,0,0.91,0.98,1,0.0,0.0,0.92,0.0,1.68,1.43,1.23,1.88,1.17,1.13,0.0,0.77,0.04,0.0,1.14,2.18,0.34
14,0,0.98,0.98,1,0.0,0.0,1.24,0.0,1.82,1.78,1.55,1.97,1.18,1.09,0.0,0.81,0.0,0.0,1.27,1.92,0.33
15,0,1.05,0.98,1,0.0,0.0,1.41,0.0,1.82,2.11,1.38,1.88,1.32,1.07,0.03,0.7,0.03,0.0,1.16,1.49,0.18
16,0,1.12,0.98,1,0.0,0.0,1.28,0.0,1.82,2.15,0.92,1.6,1.57,1.01,0.06,0.52,0.03,0.0,0.99,1.49,0.12
17,0,1.19,0.98,1,0.0,0.0,1.11,0.0,1.89,2.19,0.4,1.4,1.9,0.9,0.1,0.31,0.03,0.0,0.99,1.38,0.04
18,0,1.26,0.98,1,0.0,0.0,0.81,0.0,1.9,2.07,0.1,1.32,2.12,0.75,0.08,0.13,0.0,0.0,1.05,1.16,0.05
19,0,1.33,0.98,1,0.0,0.0,0.55,0.0,1.88,2.01,0.0,1.37,2.28,0.76,0.1,0.05,0.0,0.0,1.16,1.02,0.02
20,0,1.4,0.98,1,0.0,0.0,0.29,0.0,1.86,1.89,0.0,1.39,2.4,0.77,0.15,0.0,0.0,0.0,1.06,0.77,0.02
21,0,1.47,0.98,1,0.0,0.0,0.15,0.0,1.88,1.75,0.0,1.39,2.49,0.84,0.17,0.0,0.0,0.02,1.04,0.53,0.0
22,0,1.54,0.98,1,0.01,0.0,0.18,0.0,1.87,1.71,0.0,1.4,2.44,0.75,0.18,0.01,0.0,0.07,0.69,0.15,0.0
23,0,1.61,0.93,1,0.02,0.0,0.28,0.0,1.75,1.69,0.02,1.25,2.33,0.65,0.13,0.19,0.0,0.27,0.42,0.0,0.0
24,0,1.68,0.98,1,0.11,0.0,0.25,0.0,1.57,1.68,0.06,1.16,2.14,0.46,0.09,0.44,0.0,0.43,0.13,0.0,0.0
25,0,1.75,0.98,1,0.11,0.0,0.23,0.0,1.4,1.4,0.06,0.98,1.99,0.43,0.03,0.67,0.0,0.57,0.07,0.0,0.0
26,0,1.82,0.98,1,0.09,0.0,0.06,0.0,1.33,1.37,0.04,0.87,1.82,0.48,0.0,0.69,0.0,0.58,0.03,0.0,0.0
27,0,1.89,0.98,1,0.0,0.0,0.07,0.0,1.33,1.33,0.0,0.79,1.75,0.46,0.0,0.58,0.0,0.56,0.0,0.05,0.0
