, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.0,0.88,1,0.63,0.36,1.76,0.22,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.86,0.0,0.0,1.34,0.0,0.19
1,0,0.01,0.93,1,0.88,0.54,1.74,0.19,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.65,0.0,0.0,1.5,0.11,0.16
2,0,0.02,0.93,1,0.94,0.57,1.63,0.12,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.49,0.0,0.0,1.53,0.24,0.15
3,0,0.03,0.88,1,0.88,0.39,1.53,0.02,0.0,0.0,0.0,0.37,0.01,0.0,0.0,0.45,0.0,0.0,1.55,0.36,0.22
4,0,0.039,0.88,1,0.95,0.34,1.49,0.0,0.0,0.0,0.0,0.49,0.03,0.0,0.0,0.46,0.0,0.0,1.75,0.51,0.15
5,0,0.049,0.88,1,1.01,0.33,1.51,0.0,0.0,0.0,0.0,0.56,0.03,0.0,0.0,0.77,0.0,0.0,1.95,0.64,0.21
6,0,0.059000000000000004,0.93,1,1.02,0.54,1.51,0.0,0.0,0.0,0.0,0.63,0.02,0.03,0.0,1.05,0.0,0.0,2.01,0.85,0.21
7,0,0.069,0.93,1,0.85,0.39,1.44,0.0,0.0,0.0,0.0,0.51,0.0,0.05,0.0,1.1,0.0,0.0,2.1,0.82,0.4
8,0,0.079,0.93,1,0.83,0.25,1.33,0.01,0.0,0.0,0.0,0.46,0.0,0.05,0.0,0.81,0.0,0.0,1.87,0.7,0.33
9,0,0.08900000000000001,0.88,1,0.83,0.0,1.09,0.01,0.0,0.0,0.0,0.27,0.0,0.01,0.0,0.48,0.0,0.0,1.64,0.45,0.29
10,0,0.099,0.93,1,0.9,0.02,0.83,0.01,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.29,0.0,0.0,1.33,0.27,0.19
11,0,0.109,0.88,1,0.87,0.16,0.67,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.32,0.0,0.0,1.31,0.12,0.26
12,0,0.11800000000000001,0.88,1,0.83,0.16,0.65,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.18,0.0,0.26
13,0,0.128,0.88,1,0.87,0.14,0.65,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,1.04,0.0,0.19
14,0,0.138,0.88,1,1.2,0.66,0.43,0.57,0.0,0.31,0.0,0.16,0.06,0.0,0.0,0.97,0.0,0.0,1.19,0.57,0.09
15,0,0.14800000000000002,0.98,1,1.37,1.09,0.19,0.98,0.0,0.23,0.0,0.27,0.06,0.0,0.11,1.33,0.31,0.0,1.27,1.03,0.03
16,0,0.158,0.98,1,1.25,1.09,0.0,1.44,0.0,0.0,0.0,0.35,0.16,0.03,0.11,1.53,0.64,0.17,0.97,1.27,0.0
17,0,0.168,0.88,1,1.49,1.23,0.13,1.15,0.0,0.12,0.0,0.24,0.18,0.03,0.11,1.52,0.72,0.18,0.79,1.47,0.0
18,0,0.17800000000000002,0.98,1,1.36,1.01,0.13,1.43,0.0,0.12,0.0,0.13,0.21,0.03,0.0,1.32,0.41,0.19,0.79,1.33,0.0
19,0,0.188,0.77,1,2.17,2.04,0.39,1.4,0.0,0.12,0.0,0.06,0.11,0.0,0.57,1.32,0.08,0.63,0.81,1.46,0.0
20,0,0.19699999999999998,0.88,1,1.59,1.25,0.26,2.4,0.0,0.0,0.0,0.17,0.08,0.0,0.58,1.11,0.0,1.14,1.0,0.68,0.0
21,0,0.207,0.82,1,1.26,1.04,0.26,1.71,0.0,0.0,0.0,0.17,0.05,0.0,0.58,0.66,0.0,1.13,0.6,0.37,0.0
22,0,0.217,0.47,0,0.27,0.0,0.0,1.28,0.0,0.0,0.0,0.17,0.05,0.0,0.01,0.25,0.0,0.52,0.59,0.0,0.0
23,0,0.22699999999999998,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0,0.237,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0,0.247,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,0.257,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0,0.267,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0,0.276,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0,0.28600000000000003,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0,0.29600000000000004,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
